word,V1,V2,V3,V4,V5
2pm,1.1099443744562882,0.9148490094429566,1.0371335102771433,1.2301654347060893,0.7928141257585881
3,1.2828735210461493,1.290665463478634,2.029261347677875,0.8531109213676814,0.5276452674144464
3.5,0.15781905257192025,0.2873319176755,6.918848300444177,1.4178177891527812,0.08291924918314596
3.50,0.910418659524265,0.9820765502883861,2.2651283957094557,0.9841323477648715,0.5634772057840005
30,2.4989231839621864,1.7257298918362391,1.2199901221360143,0.7930775448062375,0.43138390315596065
30am,1.9668619158298362,0.6715053335305203,1.3754891235590485,1.1986227312520872,0.5137816466627727
30pm,2.0082764548329375,1.186401201690668,1.298922041252896,0.9943837263874223,0.5091054191094708
32,1.5708158036364026,1.1231372392678616,1.2997410337127022,0.8637331775595947,0.7311508048662534
35,1.9689054087293998,1.8738375089301393,1.2949520100070548,0.8201102898040595,0.46801971861993463
36,1.8008281177403045,2.2110541469907377,1.4334365589196292,0.798808723835123,0.4071207672814371
3pm,0.8214303694955775,1.1157319387891724,1.3945637030845204,1.3208092035791696,0.6257596978585052
3rd,1.9493500243580617,1.3012423927266064,1.2893615578445439,0.6508811823841743,0.7516173814503474
4,1.0691079741218257,1.1626034986948555,1.3270471311516725,1.4653768852229845,0.48995421049982646
4.5,0.27603934651493717,0.22991758702403686,0.6710063262029288,2.774809251216743,0.8025938149051597
4.50,0.7878623015113831,0.9542444213328448,1.836590591115775,1.5140497657921101,0.44461873268893787
4.99,0.8575371989239545,1.0280262064874461,1.7702077986658071,1.1304222913515416,0.622466225764513
40,3.0864708719002643,1.6693952348652166,1.0590529059337237,0.6923394837838619,0.45461607697425127
45,3.3214772058698214,2.197960753718055,1.053264254162684,0.6486326837541199,0.3412079449145547
4pm,1.326925981492856,1.0072580002957805,1.2270847026355944,1.1481544057256834,0.6669280990334068
4th,1.1030072221159364,1.1261269568524255,1.2145985775912325,1.046124936600454,0.7763184221552883
5,1.1754910340392295,1.0401278411637251,1.0983994752133943,1.0461913698853083,0.8313271400531494
5.99,0.4861739821998618,1.1132851582216523,1.8782452230792253,1.078122515809831,0.7231161806369539
50,1.6057228214949892,1.7998026964532756,1.434213910632709,0.8134504614645834,0.5291164103945278
55,2.941352592309164,1.5765777395933958,1.3357022480841998,0.5868679138047399,0.4865638961501584
5pm,1.251639400982623,1.133165250332753,1.6344569520935652,0.8820054060156867,0.6840288195214429
6,1.563053406474464,1.2717904044138644,1.1670980712713694,0.9530002593854183,0.6754823299701563
6.99,1.1205152732606338,1.4422103186053221,2.5660533329392234,0.7570248828960551,0.4610860931588985
60,2.127901600663223,1.7742526243742192,1.1075366968917013,0.7463003637216942,0.5707943189925554
6pm,1.1273476834634426,0.8922561026242151,1.0708257005827568,1.3112752435878097,0.727557926218262
7,1.3517596999122972,1.3684362702112685,1.2783060241612183,1.046786736364809,0.6028552711604969
70,1.858546967667878,1.4970256518157472,1.1977007835901925,0.8287430296967339,0.6116448174556818
75,1.5193427434042492,1.9500983377819474,1.478070511652456,0.7941574325317793,0.515977294725434
7pm,1.1726322627146168,1.3619263102590837,1.1126529406371297,1.127651648480582,0.6694259570822211
8,1.5198928832515148,1.3254431681153767,1.1658031073258415,1.0864191661979978,0.5847593309741134
8.99,0.9790910154704567,1.0561540197276145,2.365170322217388,0.7918306246384024,0.6276970343843828
80,1.6382985042258364,1.4263618535657034,1.3012007140008441,1.0348172755467533,0.512090057882979
8pm,1.605232554390234,1.5526242104006784,0.8943397661085511,1.0879014048421198,0.6078332041823454
9,1.385483081425513,1.4682207562450955,1.3479090173109798,1.1102115437700184,0.5062692640351543
9.99,1.4324769118388785,0.9747658067378523,2.303183876426269,0.9641837190939618,0.4285481760857233
90,1.9716759135259232,1.402190093936932,1.1886249218906588,0.9585704686021477,0.523502701391814
99,1.2316008391442312,1.8954764187384234,1.0401929011629165,1.096451800498906,0.5634772057840005
9pm,1.8619340618552451,1.0958081541679372,1.2593764053365313,1.1247226831598531,0.5033419615346467
a,0.9701920671280231,1.0453492911746072,1.1030908767812895,1.087156007424845,0.870516304109722
ability,1.1500025172938084,1.576577739593396,1.4186079048618399,0.9031594330753567,0.6528578859736303
able,0.7050861413374737,0.942123533763952,1.2349328126591135,1.3060042965734784,0.7917775768821903
about,1.2856833537412633,1.4088086088904055,1.2897754667187595,0.9015108148466463,0.707808039209977
above,0.5962675181165727,1.0046417457495578,1.4435958665702244,1.2058764539976068,0.7911008982528399
absolute,1.6886269889091328,0.4053599269483019,0.2753015631489227,0.7011942977824709,1.9526928831563148
absolutely,1.0549011469389986,0.6537088901765528,0.48655646161149935,0.7454710387095328,1.8675558789668527
accent,0.1680772909890951,0.6679710949329913,1.3453579269860134,1.0742289711517963,1.296176644449107
accept,1.7257936128344584,1.5765777395933958,1.206902388447509,0.7959893989274697,0.646718156638455
acceptable,2.218997942833559,2.458392407501566,1.8109637456583452,0.7959893989274697,0.19274112550062333
access,0.5818060072699446,1.0966115325800836,1.226523107806013,0.9595290390707497,1.0629965103367711
accident,0.8575371989239545,1.4621487101067783,0.2852956258043922,1.3906217957547096,1.0052249608619466
accidentally,1.1422728513821996,1.648240364120368,0.9310241412388877,0.6685681710359183,1.0719574925103161
accommodate,0.871303682384941,0.7753235923329364,1.0003557262247624,1.0242579155921947,1.126954411568001
accommodated,0.06089756919894749,0.33825828368141886,0.9877462002639461,0.9595290390707497,2.024725305783471
accommodating,0.20314685297664165,0.5494134547067894,0.7213164720477019,1.2141892602293871,1.6384041128203344
accompanied,0.4842904994601045,1.0000889042082661,0.815070860874738,1.622771424505905,0.8638306806527936
accompany,0.42443760350781584,0.1777514118169025,1.3993071170405904,1.7343315964708803,0.8638306806527936
accompanying,0.8888702888846374,1.155384176809866,1.2372820824358906,1.4693642692322737,0.5723827363351844
according,1.1908310090320502,1.5422332037723776,1.2666142007694998,1.191318105189055,0.5221210805888444
account,3.5740573371244357,1.1537682548842576,1.2676076236720641,0.41779203442848323,0.6449414584059318
accurate,0.8981229289493631,0.8927968638985329,0.9403343826512768,1.6879014104106806,0.6543445499950405
acknowledged,8.647454826250543,2.0675295795544972,0.9228488259490835,0.29523970432946145,0.122185300586273
across,1.1377370580360588,1.3087050221377612,1.1398482458204093,1.0550060765133704,0.7336751748520473
act,3.0662749031794374,2.379647025698782,0.9457386032412264,0.645836853220697,0.3856933584771509
acted,7.619503858172311,3.520513399092049,1.2451461634683219,0.07080088832840802,0.07788941302579934
action,0.9264102652942248,0.767065707917556,1.6562707876244076,1.481790182714153,0.5221210805888444
actual,1.2672494161876218,1.980658588816913,1.2991461865576848,0.9782038396458062,0.5137816466627726
actually,1.18245330344087,1.4957664992844963,1.4692724728926199,1.0434025518962566,0.553109298418696
add,0.922431905869551,1.0620671530048236,1.0868116760619144,1.2010490930562412,0.8069958500828122
added,0.6950165757440484,0.9520924525991689,1.1762405241351694,1.3273418783812563,0.8041537790208054
addicted,0.05492721927748206,0.18010573515222567,0.36478488982161594,1.0479187036385205,2.863646074945702
addicting,0.08003680523290242,0.08633640002535263,0.3526253934942287,0.97118323792586,3.182534086615555
addictive,0.061793121687167316,0.2726412632379557,0.31645868646917963,1.974739250449249,1.5592108981968233
adding,0.9028945383711721,1.1713618318046437,1.0513269307501443,1.1493516470246674,0.8308204056085262
addition,0.4331888943017914,0.7298352459770274,1.0212204529656412,1.4547042113997126,0.9868366993827645
additional,1.7155175695269396,1.495778130439234,1.5049152013455405,0.951913729236855,0.46144214419608687
additionally,0.9085258972383519,1.2590725003697256,1.6529315320041973,1.0180679459636601,0.6521074746104422
address,2.5211593648364263,1.7300232829507682,1.2856134137810422,0.8483899549697168,0.3722389389953899
adds,0.318767276013801,0.47545395118856776,0.900703431658311,1.6538890844381868,1.0842039684821159
adequate,0.7237778080870123,2.1185263375786256,3.1984162675213494,0.9451271022741907,0.20051433042834454
adjacent,0.808063898986034,0.593058448772282,1.485418324243088,1.3818296663821827,0.7245638606782691
admit,0.5280704833589164,0.9658380451434307,1.589084391283005,1.4340966030263502,0.6363350669676542
admittedly,0.5649656839969583,1.594825167134986,1.4404632087182547,1.0114693574250069,0.7593488468395344
adorable,0.18572076352386196,0.5730950691338061,0.6334587907081954,1.0956160902851109,1.8772790935755155
adult,0.9604416627948291,0.9407409625403987,1.3231144782069666,1.253975088281046,0.6986865799397595
adults,1.3402715014216633,1.224009721878417,1.3418013451074153,1.0047424492887431,0.6500009899208837
advance,1.4904967314127302,1.2950460003802895,0.815070860874738,0.7785857181684109,1.0098877747507533
advantage,0.652023973664593,0.7456325456735,1.5434781533417419,1.559817610019486,0.6119483632707963
adventure,0.30284196574611727,0.5875671668392053,1.2372820824358906,1.262538209303618,1.1433053126286974
adventurous,0.14163816656384418,0.36469686217605846,0.8984086458451688,1.6251726843823568,1.2583549038366164
advertised,3.085794014252918,2.0286035250712224,1.1194456936324721,0.9034027411122844,0.24251930873942068
advice,1.5628239337582526,1.5004670900957833,0.8795644735683711,0.9339215136952352,0.7472583742671225
advise,3.091076615891404,1.4082053596368196,1.4847384989230683,0.6543433163330262,0.40336544821264475
advised,1.6807729098909507,2.4406636161013147,1.240119885377257,0.7551510589284904,0.47882017366501006
affordable,0.14930723818828245,0.3400961682758069,0.7059074450769011,1.525902175574826,1.4929399648087271
afraid,1.882465659077865,2.1201156296548285,0.8333187159689485,1.0251378622550746,0.47034047755524006
after,1.9881152495825085,1.5267626965228769,1.199553131408501,0.8907114182884627,0.5289421313045725
afternoon,0.865485535474228,0.9542444213328446,1.3828446803695247,1.5564593152531314,0.5415575306808013
afterwards,1.531212608587095,1.789720223701516,1.1302095945327846,0.8881194357878109,0.6070755773252806
again,0.8734109485214093,1.0798555497863687,1.3632949431109826,1.122756720079637,0.754154035169564
against,1.745873269076868,1.8448725479101664,1.3223452256033579,0.9841323477648716,0.41583046942130886
age,1.7238696511702059,1.1277434070297256,1.3538845823513146,1.130835306437896,0.4929468558073007
aged,0.39845909501725124,0.9934599454972082,1.1580472692749713,1.1196715333851832,1.0835741299968817
ages,0.9085258972383519,1.2590725003697256,1.0075011242692251,1.2757271174729816,0.73592066100238
ago,1.5891464480229602,1.539585412742601,1.0679587726217237,0.8937920736536431,0.6764535497996498
agree,0.9261401748378708,1.2733261513173078,1.4726501107613386,1.127926484368586,0.634219239646066
agreed,1.804219507792546,2.136081621316914,1.162321399168535,0.6977057689377821,0.5818467366052767
ah,0.47014626850096525,0.9998516914700762,1.6435929357781847,1.3305871028453622,0.6852839182728584
ahead,1.2392315754462402,1.1593895374902712,1.109027232427292,1.033942727329658,0.7748084582052189
ahi,0.21365757329122256,0.9368417875091455,1.0047927879136624,1.4059033539498165,1.0530443668948528
ai,0.8351666632998515,1.4910069083325699,1.606686445177541,1.168657162970785,0.5361578835366604
aioli,0.23425406409629979,0.5890822962018645,1.4692724728926199,1.5275680672723968,0.8712730721379186
air,1.1028693634455058,1.1361239063388437,1.2986204292988597,1.0050371198579162,0.7681120963396932
airport,1.023821061862508,1.1044047109842061,1.239824442879252,1.18888471542065,0.7012913764809745
airy,0.18137837157096592,0.6867668183834867,1.0774664801212546,1.3788667509892432,1.1580766990967684
aka,0.6647124502393591,0.7170311188546235,1.0951099176839403,1.6259577919593529,0.7565154556199839
al,0.28391434288698497,0.8182475916892089,1.240546678959468,1.4608214537134812,0.9067882048261232
alas,1.2637390299931963,3.208963540765319,1.7432046288556506,0.7570248828960551,0.2986751792108896
albeit,0.5107320996906204,1.1132851582216523,2.543815027694685,1.2015569362245526,0.4533367470553876
alcohol,0.7763385265085223,1.0715510641444475,1.7809363307789332,1.153757643730556,0.6181593776416003
alcoholic,1.010591306580002,0.9009015654819404,1.2970129415879676,1.2301654347060893,0.7198589005439947
ale,0.36698098469234736,0.738352018316364,0.8436014198426526,1.3333406001975678,1.214873720304985
alfredo,0.8403864549454754,1.186116897544564,1.2341888772298006,1.3320262668792051,0.6531122627069144
all,0.97373952723103,1.0518155638988265,1.005552475992767,1.0340907082552813,0.9583714045239041
allergic,1.6623028779141273,1.675113848317983,1.4861606622362131,0.5528833414409391,0.739106464729663
allergies,0.43656439217946774,1.0628308554845134,0.9724681115548275,0.6293869665938132,1.7784749307557512
allergy,1.3477895975540644,1.0713562366782392,1.0075011242692251,0.7251501509846422,1.0998463387568462
alley,0.6056839314922345,1.510887000443671,1.2593764053365313,1.293250841614094,0.6541516986687822
allow,1.2929022383776545,1.4962181946141206,1.0371335102771433,1.0754739728568208,0.6605764028521363
allowed,1.0783719997087957,1.3475478652605715,1.1920512515921255,1.2964617754986332,0.5713235528852673
allows,0.36275674314193185,0.5293618687685854,0.5788043075031533,1.5480733560346296,1.3284993458657421
almond,0.2358979522653966,0.5583712827726609,0.983417432055618,1.1989429617440057,1.4184155889463048
almonds,0.0706207104996198,0.824120182060184,0.7140389587889368,1.6979748253689686,1.145045503363292
almost,1.3828530003433053,1.7253268491345548,1.1371647304991401,0.9397975057877969,0.6258038462779957
alone,0.9141410140321612,0.9489561209683155,1.3444849477976302,1.1874654774683575,0.7457212921681553
along,0.62071244219862,0.8294370864605725,1.1294855653242433,1.323698674369693,0.9014779810956278
alot,0.7229130795229896,1.260965842475545,1.4511333065606122,1.1939840983912045,0.6709700875123971
already,1.6807729098909507,1.4883364481982428,0.9991052815669813,0.8462784547627087,0.7302110733779477
alright,0.7974470010431518,2.172680479976849,3.939875406153038,0.7266262153186227,0.17732594617506028
also,0.5864581997196436,0.9292832268929359,1.1073924425570216,1.2583821701135895,0.9361203395248511
alternative,0.4172131336608743,0.6218090904353014,1.4941753961619864,1.6541207540115779,0.7046787461485052
although,0.5883281976969011,1.1907280714672182,1.8288673337940096,1.4199481648959515,0.4876815196310214
always,0.4198080824429735,0.5515758988469115,0.7674091913292286,1.205046957238427,1.459870377113766
am,1.0076165008287685,1.1630358699908594,1.110121139613077,1.0821963032573747,0.8173250972251521
amazed,0.5421848096422421,0.28329131258318824,0.6972818515422602,0.6228685745347289,2.678968566581448
amazing,0.1650392549526532,0.26370870631942583,0.4498453372751491,0.7885635951184421,3.1433400725237557
amazingly,0.28356598173006836,0.5115228716235626,0.5118755712012998,1.023414941478175,2.0882737896615917
ambiance,0.316634967510485,0.8099310490977705,1.117453797380457,1.2869915543314197,1.082975112473949
ambience,0.3662234551367898,0.9583025689326806,1.3306618622423725,1.093480386405413,1.0459791477568732
america,0.7683533302358633,0.9432126939185923,1.052071647256444,1.26921830564914,0.8753431299813466
american,0.5185363232642296,0.8985451324224475,1.5662295396317265,1.2883870048982862,0.7535050705199118
americanized,0.5960187623726776,1.8855869765537012,2.2645667472106434,1.0117248434965969,0.42275223763866226
among,0.5046707170690845,0.7493999522200608,0.9795149819284132,1.4264175079471386,0.9880416281976396
amongst,0.2770504796523546,1.2636509458256155,1.488862772531188,1.210638999234564,0.8134110148417779
amount,0.7024125593574123,1.0599453418497138,1.1671013416750808,1.4011272770834025,0.725184237693204
amounts,1.1654994630630682,0.8937641411075237,2.095310309168606,0.6856659800001155,0.7904333025581118
ample,0.15006900981169205,0.7211051593026612,1.46927247289262,1.5695214166939762,0.8342330860761514
amuse,0.5307703925971423,0.7798126453902818,0.8682064612547299,0.6074891035585627,2.043354175761927
an,1.2159715713740473,1.2228985908883512,1.1937645149931178,1.024577816738074,0.7331420548918857
and,0.9643018895246717,0.9988789852661024,0.9915449685908736,1.0197903618306903,1.0022344913651196
angel,0.815909179558714,0.4196908334565752,1.0407346682989391,1.3481265037874954,1.012742668902581
angeles,0.7525848850257989,0.5255259131977985,1.4567145885089223,1.0271284212109097,1.0438874593566367
angry,3.8595526078977387,1.3783530530363315,1.014497659854428,0.6268358902960965,0.45311463203968194
angus,0.6556206386099452,0.5705447414262813,0.8904681653894665,1.6492327805949771,0.8980417967182507
animal,0.2974819309541506,0.6653447341403321,1.0685617984673599,1.4829391541662449,1.0334381354391529
anniversary,0.5013669191436074,0.7928853063552791,0.44035832040585726,0.8526778464388778,2.056040382376591
annoyed,4.304418427769508,3.260335106220553,1.620432192326017,0.41779203442848323,0.06542884360639889
annoying,1.4254656324391608,2.1932230651601676,2.4263215148685466,0.8343730774528257,0.2304625215893761
another,1.982654469877292,1.7086831515562853,1.4269429460558565,0.808439221533696,0.4666029081700256
answer,1.6301810831718253,1.5455630955358206,0.9795149819284131,0.7452827086175577,0.8236379802270488
answered,2.8161886522109016,1.23058669719394,0.6501205632268229,0.6744054159810032,0.8168576716843277
anticipated,0.815909179558714,2.069258283216332,0.9694168893312131,1.1039946208900804,0.6723502787003451
any,1.375354684366785,1.389225762279934,1.0941538283268306,0.9005613263853818,0.7679202492240726
anyhow,1.2863057983859318,1.1784918603460632,1.6696278101052497,0.9719825656937002,0.585850565425424
anyone,1.2990008338416998,0.909039896532499,0.6117720220232975,0.7908206365967717,1.3830374880514003
anything,1.4130804431103166,1.500847884161653,1.0847976839814952,0.7989494830816137,0.8105221157455328
anytime,0.4836756575225758,0.6617023359607318,0.6927368313257979,1.156355508623724,1.4691749427982295
anyway,1.1958394108645136,1.529090458280342,1.8093512699891139,1.0109723208857315,0.45710262799121903
anyways,1.43349501909676,1.4122817435726103,1.6264504583648536,0.9592176047834823,0.5081356945016433
anywhere,1.4189931408104097,0.8792866969795133,0.8074755233460856,0.8545108892085923,1.1301103429649582
apart,1.268150731561866,1.7833420333105625,1.6876278278061327,0.805199193625804,0.545823508160333
apologetic,3.6341035889534075,2.195507672519709,1.0448159807236406,0.7200968398279548,0.2558956734900362
apologize,4.3468264910972865,2.331082800684521,1.2564812871633437,0.40733954791592364,0.2808118311719608
apologized,3.566215583716962,2.8773888950428956,1.2567362032289076,0.4262579317826571,0.2830605745647292
apology,9.031018620309586,2.6020831674307665,0.6582340678558937,0.23247220813343422,0.13786627370199628
app,0.9085258972383519,0.9030588968169068,1.0784762893809747,1.2269535145110342,0.8525678791767263
apparently,2.476445760821592,1.8799586341398349,1.4231173166760978,0.8468277638345034,0.3129410658826725
appeal,0.8981229289493631,2.169478769867835,1.4064830509741317,1.2557938812624663,0.3885743546189037
appealing,0.9834309579149181,1.6297208094673303,1.3828446803695247,1.127651648480582,0.5557734158611723
appear,1.8234800437496164,2.179163942947602,2.103379540141014,0.7134959521295318,0.28840134012255425
appearance,1.3213623505432004,2.4382590214056483,1.6325249698806887,0.8201102898040595,0.403120984304637
appeared,2.302048704966154,2.7964213635330317,1.3246774041317588,0.6947778202658976,0.3018018064312791
appears,1.696554815148143,2.03861308193835,1.426478129021961,0.9078226202643868,0.3999441231843078
appetite,1.333547368626054,1.1036044177153772,1.1211679177765221,1.027390912501789,0.761266022020912
appetizer,0.7487021644663351,1.1349330588356124,1.2024108755196388,1.1500732802593043,0.8313420454550029
appetizers,0.6607238687239602,1.0392077532266986,1.2790262499588034,1.2036414216157723,0.8255347814546069
appetizing,1.1249267507144158,2.1881811730563507,1.3562515134393414,0.8820054060156867,0.5497104331426869
apple,0.4040319494930171,0.7042269917322196,1.0217094734576373,1.394355893137087,1.0544611280472516
apples,0.15757246030227662,1.1961188753512395,0.6843186860047819,1.4713743434719893,1.1204392063761235
appreciate,0.5073540517472684,0.9181917784046746,1.3505700289425875,1.260037001553257,0.8584413626808064
appreciated,0.28067916962815487,0.49050840495365666,1.0232433293359315,1.6480311537967294,1.0307677526602403
approach,1.0320535411611103,1.6787633338263008,1.799109150480759,0.8546412493747568,0.5683785861178176
approached,4.2412026698182865,1.588085606305756,0.7863711826749232,0.6586712563780637,0.40728433528757674
appropriate,0.5836017048232468,1.3530331347256754,1.8365905911157747,1.3285786694825765,0.491291417335843
approximately,2.546625621046895,1.2835854163061275,1.078365117719354,0.6820719241934754,0.6621981125154394
apps,0.7942113750034164,0.9447231355324062,1.4766557516508743,1.208066654441908,0.7234474294599667
are,0.7489497486704978,0.9238294321880208,1.082505390316871,1.1020479159517427,1.003829705173907
area,0.6245464896795644,0.9272390157240802,1.31234924326215,1.300067709058275,0.7981544225665437
areas,0.7731555385498374,1.0360368003042313,1.2856134137810422,1.1507999227895673,0.8179082569251048
aria,0.8554832176091667,0.8633640002535263,1.010709726575815,1.0219835919096742,1.0920460101131806
arizona,0.6109192314319946,0.6417927081530638,0.6470190706316123,0.8921470044490108,1.7843639205926911
aroma,0.5955494562605731,0.7194700002112718,1.0132913606156,1.3857035931172041,0.9700772349576827
around,1.1912298866538333,1.2114504384509797,1.2763425214934754,1.0499471347206084,0.6931306114491004
array,0.2516127110615196,0.2714168264270067,0.7733013015224315,1.7295395220620267,1.250215050333251
arrival,2.19231249116211,2.003913284798974,0.9064168489486808,0.764509592190225,0.5658783870586482
arrive,2.154415373734976,2.3912463550328966,1.3510551474874666,0.8235203117990869,0.3126988889240882
arrived,1.9239131100148783,2.0502953989833625,1.2522802749387274,0.8382543227643263,0.443193019849349
arrives,2.32047006216288,2.249787942266488,1.3529991117284557,0.588339990511608,0.45769575423861253
arriving,1.3938116813729835,1.8771626369148635,1.2169731593656044,0.8806866180282231,0.5961368482980173
art,0.24829599805207225,0.6890506035277549,0.9319170672055492,1.1819236529529096,1.393372091418876
artichoke,0.42587151433047743,0.8969223182845819,1.3759853317565807,1.0820899657136898,1.0291682340413992
artichokes,0.3055950745256274,0.41584045883770754,1.3270848142255922,1.4900595406299113,0.99886948165734
arugula,0.22636672187083515,0.8447970325061386,1.017188635079506,1.4684697335758554,1.0320683535991926
as,0.944339669125066,1.1193234870196638,1.124910627416458,1.118371809694442,0.8213132656740029
asada,0.6171588028505836,0.9473407237508548,0.8859934509905245,1.1513086760710838,1.1236919990048218
asian,0.6361003734667353,0.9785654935407283,1.4469732279414669,1.2731075546034274,0.7393277010996132
aside,0.7949601600835579,1.3819088418692111,1.6112471163406707,1.3616077688253703,0.4724074034819965
ask,1.801405121302541,1.555256170472156,1.1406072379355436,0.7684274391308121,0.6797380479329058
asked,3.6936693509855885,2.3845197399499836,1.0901257334299903,0.528218858017221,0.3217685610392142
asking,2.605762028085971,1.9943708405856453,1.319948670754223,0.5831202440812135,0.46705098440286874
asks,3.9918356609910086,2.3958351007035352,0.7067386578470829,0.5429695711806188,0.3924910192012693
asparagus,0.31712696413036806,0.928741229671388,1.0826218221314041,1.2985079588564277,1.0431439497702004
aspect,1.0774185319813787,0.9903292944084565,0.9881832561047706,1.1085007213835092,0.8892374653778758
ass,1.7973583140452363,1.4815900225957328,0.998614159849023,0.8730206310817409,0.6786285919989051
assorted,0.3207581889104868,0.34600465659015367,1.259376405336531,1.7751754374239772,0.879465625098998
assortment,0.22713147430958797,0.6579669195480502,1.1966925118582423,1.3226056118805354,1.1238215820113031
assume,1.7025070423464372,2.644052250776424,1.3782555940408645,0.8881194357878109,0.3151727725389939
assumed,3.151449206045533,2.6204446413944917,1.2532029915848817,0.5919593069262384,0.27361152780857717
assuming,2.821735542152691,1.6376065553195915,1.4392873203846073,0.5818350029015288,0.46608308530150727
assured,3.260119868322965,1.8265947318796616,0.9301868893133133,0.6103146342727885,0.49402081409881987
asu,0.5846166643098959,1.0713562366782392,1.2099890953233339,1.322427842309046,0.7950829102202183
at,1.3395850533483207,1.3536136560737275,1.176366852565005,0.9672790294352992,0.7040927229267759
ate,1.2931330313513028,1.2658207027694506,1.1191364544905849,0.959793590777138,0.7750705939899566
atmosphere,0.2579768860138183,0.7082702008590631,1.0160969967074525,1.2273816824366455,1.2747692599809133
attached,1.174069312056179,1.5795636822820196,1.239698649003148,0.7990818208347248,0.7978205296848232
attempt,3.6241665869523625,2.797299360821425,1.2438285484805247,0.6184438250981433,0.17018898858906714
attempted,6.15494305030489,2.6718843797319654,1.1411825032175689,0.2907663754759848,0.15738716201378333
attended,1.7454180218098336,1.1739265902727802,1.0605274992307632,0.8131602026023302,0.8069006630280725
attention,1.7626082950167272,1.6341871576053346,1.414715620506082,0.6439147197289687,0.6659821017298133
attentive,0.17736565003014754,0.4775319921241949,0.9615365423866893,1.343973843299588,1.3715502717437178
attitude,5.620766549310647,2.4114649662253664,0.8658212786688653,0.4137829189465937,0.23504073974745615
attractive,0.7693678812881113,1.4206847914619594,1.4105015739769151,1.7303425894766973,0.3751470557062913
